,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,rsv,reseau,thh_sale,thh_buy,opt_result,money_total,stk_amount,total_earn
1327,1327,2019-02-15 13:40:00,12.85,12.83,12.85,12.83,100811.0,35836.96,2019-02-15 13:40:00,2019-02-15,-0.021551235713603845,-0.011613285598713677,-0.009937950114890168,10.748320776203748,33.374947700427796,45.14767270605293,12.89,3.3333333333332575,15.396825396825605,12.912354970960964,12.856354970953497,12.80035497094603,-0.0600000000000005,0.6544117647058778,0.3160156160443004,0.41360867394033146,0.21842255814826933,no-opt,53080.479999999996,1344.0,807.9999999999998
1328,1328,2019-02-15 13:45:00,12.85,12.87,12.89,12.85,95541.0,35836.96,2019-02-15 13:45:00,2019-02-15,-0.020552938539628585,-0.013401216186896658,-0.007151722352731926,50.926180674818056,44.52321599128913,48.097057250497095,12.83,14.814814814814506,11.604938271604892,12.89704589525216,12.849045895245254,12.801045895238348,-0.02000000000000135,0.6544117647058778,0.316872659605401,0.4147303927188308,0.2190149264919712,no-opt,53134.24,1344.0,807.9999999999998
1329,1329,2019-02-15 13:50:00,12.87,12.92,12.92,12.86,68187.0,35836.96,2019-02-15 13:50:00,2019-02-15,-0.015547971368684799,-0.013830567223254287,-0.0017174041454305119,71.19033922501607,54.829909921796435,51.47124148837708,12.83,48.14814814814784,22.09876543209852,12.92212673167153,12.853541018868185,12.784955306064841,0.02999999999999936,0.6544117647058778,0.3187165871634139,0.4171437684932888,0.22028940583353898,no-opt,53201.44,1344.0,807.9999999999998
1330,1330,2019-02-15 13:55:00,12.92,12.93,12.93,12.9,41439.0,35836.96,2019-02-15 13:55:00,2019-02-15,-0.010651795136535469,-0.013194812805910523,0.0025430176693750535,73.88615126122563,56.58953871401603,52.115302209361246,12.839,81.48148148148117,48.14814814814783,12.952333566529354,12.8669169405078,12.781500314486244,0.08999999999999986,0.6544117647058778,0.3191872322058086,0.417759759798776,0.2206147046128412,no-opt,53214.88,1344.0,807.9999999999998
1331,1331,2019-02-15 14:00:00,12.92,12.93,12.94,12.91,50658.0,35836.96,2019-02-15 14:00:00,2019-02-15,-0.006694371648253039,-0.011894724574379026,0.005200352926125987,73.88615126122562,56.58953871401603,52.115302209361246,12.85265,96.969696969697,75.53310886644199,12.96333396600743,12.883734971032979,12.804135976058529,0.09999999999999964,0.6544117647058778,0.3191872322058086,0.417759759798776,0.2206147046128412,no-opt,53214.88,1344.0,807.9999999999998
1332,1332,2019-02-15 14:05:00,12.93,12.92,12.94,12.89,85816.0,35836.96,2019-02-15 14:05:00,2019-02-15,-0.004315257842353759,-0.010378831227973973,0.006063573385620214,64.46137489886638,54.08226307457167,51.38548416097075,12.87012,90.90909090909103,89.78675645342305,12.943616929669785,12.898717041018081,12.853817152366377,0.08999999999999986,0.6544117647058778,0.3187165871634139,0.4171437684932888,0.22028940583353898,no-opt,53201.44,1344.0,807.9999999999998
1333,1333,2019-02-15 14:10:00,12.92,12.89,12.92,12.88,92604.0,35836.96,2019-02-15 14:10:00,2019-02-15,-0.004795265454912823,-0.009262118073361744,0.004466852618448921,43.603806368369995,47.23331091982702,49.24526461646189,12.94,75.75757575757613,87.87878787878805,12.93595161649942,12.906557739570914,12.877163862642409,0.02000000000000135,0.6544117647058778,0.3175077343470466,0.41556159348363164,0.21945387521046156,no-opt,53161.119999999995,1344.0,807.9999999999998
1334,1334,2019-02-15 14:15:00,12.89,12.88,12.9,12.85,106787.0,35836.96,2019-02-15 14:15:00,2019-02-15,-0.005914413693187015,-0.008592577197326798,0.0026781635041397828,38.42355938394471,45.153938774932854,48.548010143538754,12.94,60.60606060606123,75.75757575757612,12.949080587380353,12.907128233441469,12.865175879502585,-0.03999999999999915,0.6544117647058778,0.3171730318940671,0.41512352703782024,0.21922253675031397,no-opt,53147.68,1344.0,807.9999999999998
1335,1335,2019-02-15 14:20:00,12.87,12.91,12.92,12.87,113983.0,35836.96,2019-02-15 14:20:00,2019-02-15,-0.004330676116982346,-0.007740196981257908,0.003409520864275562,57.401577248935624,52.06085143748428,50.71370620437881,12.931,57.575757575758246,64.64646464646519,12.943832754778748,12.906738280785362,12.869643806791975,-0.019999999999999574,0.6544117647058778,0.318279664313595,0.4165719135869082,0.2199874150402818,no-opt,53188.0,1344.0,807.9999999999998
1336,1336,2019-02-15 14:25:00,12.92,12.93,12.93,12.91,52077.0,35836.96,2019-02-15 14:25:00,2019-02-15,-0.0014450620488233312,-0.006481169994770992,0.005036107945947661,66.10660399392164,56.08308806723711,52.104062187984034,12.85,69.02356902356952,62.40179573512966,12.946390629980167,12.90929615598678,12.872201681993394,0.0,0.6544117647058778,0.3191872322058086,0.417759759798776,0.2206147046128412,no-opt,53214.88,1344.0,807.9999999999998
1337,1337,2019-02-15 14:30:00,12.91,12.9,12.93,12.9,73862.0,35836.96,2019-02-15 14:30:00,2019-02-15,-0.0015609477555500462,-0.005497125546926803,0.0039361777913767566,47.793965311430426,49.312667926709075,49.91892075457954,12.854,72.39057239057288,66.32996632996688,12.94494238024747,12.910533079169873,12.876123778092277,-0.019999999999999574,0.6544117647058778,0.3178766578621365,0.4160444492607346,0.2197088664635384,no-opt,53174.56,1344.0,807.9999999999998
1338,1338,2019-02-15 14:35:00,12.91,12.91,12.93,12.9,136678.0,35836.96,2019-02-15 14:35:00,2019-02-15,-0.0008362320242891741,-0.004564946842399277,0.0037287148181101033,53.196227938266524,51.44420117113856,50.63283841969432,12.8578,70.37037037037094,70.59483726150444,12.943666876387928,12.91117072275793,12.878674569127933,0.019999999999999574,0.6544117647058778,0.318279664313595,0.4165719135869082,0.2199874150402818,no-opt,53188.0,1344.0,807.9999999999998
1339,1339,2019-02-15 14:40:00,12.91,12.87,12.93,12.87,141946.0,35836.96,2019-02-15 14:40:00,2019-02-15,-0.0034497882801467483,-0.004341915129948771,0.000892126849802023,35.0575246126656,43.46777049049533,47.81251271853325,12.86141,48.148148148148486,63.6363636363641,12.94600195563765,12.906810119743128,12.867618283848605,-0.010000000000001563,0.6544117647058778,0.316872659605401,0.4147303927188308,0.2190149264919712,no-opt,53134.24,1344.0,807.9999999999998
